name,online_order,book_table,rate,votes,location,rest_type,dish_liked,cuisines,approx_cost,listed_in_type,rating_category
Restaurant_926,Yes,No,3.6,1081,Yelahanka,Bar,"Burrito, Quesadilla, Tacos, Nachos",Mexican,1300.0,Dine-out,Medium
Restaurant_927,No,No,4.2,221,Koramangala,Quick Bites,"Fries, Sandwich, Burger, Wrap",Fast Food,150.0,Dine-out,High
Restaurant_928,No,No,4.3,764,Banashankari,Beverage Shop,"Sandwich, Burger, Wrap, Fries",Fast Food,150.0,Dine-out,High
Restaurant_929,Yes,No,3.8,978,Koramangala,Fine Dining,,Mughlai,2050.0,Dine-out,Medium
Restaurant_930,No,Yes,3.6,1251,Jayanagar,Bar,"Cappuccino, Brownie, Cold Coffee, Cheesecake",Cafe,,Dine-out,Medium
Restaurant_931,Yes,No,4.2,70,BTM,Bar,"Ice Cream, Brownie, Cake, Pastry",Desserts,1200.0,Dine-out,High
Restaurant_932,Yes,Yes,4.1,1374,Bellandur,Bar,"Margherita, Garlic Bread, Pepperoni",Pizza,1250.0,Dine-out,High
Restaurant_933,Yes,No,3.5,115,Electronic City,Bakery,"Green Curry, Tom Yum, Spring Rolls, Pad Thai",Thai,250.0,Dine-out,Medium
Restaurant_934,No,No,3.5,700,Bellandur,Bar,"Margherita, Garlic Bread",Pizza,1100.0,Dine-out,Medium
Restaurant_935,Yes,No,3.8,743,Bellandur,Beverage Shop,"Tempura, Miso Soup, Sushi, Ramen",Japanese,200.0,Dine-out,Medium
Restaurant_936,Yes,No,3.0,5,Hebbal,Quick Bites,"Fries, Sandwich, Wrap",Fast Food,300.0,Dine-out,Low
Restaurant_937,Yes,Yes,4.4,164,Whitefield,Quick Bites,"Margherita, BBQ Chicken, Pepperoni, Garlic Bread",Pizza,,Dine-out,High
Restaurant_938,No,No,3.5,355,Bellandur,Bar,"Tom Yum, Pad Thai, Green Curry, Spring Rolls",Thai,650.0,Dine-out,Medium
Restaurant_939,Yes,No,2.4,196,HSR Layout,Casual Dining,"Cappuccino, Cheesecake",Cafe,600.0,Dine-out,Low
Restaurant_940,No,No,3.7,1391,Indiranagar,Beverage Shop,"Manchurian, Noodles, Spring Rolls",Chinese,150.0,Dine-out,Medium
Restaurant_941,No,No,3.3,220,Whitefield,Beverage Shop,"Spring Rolls, Noodles",Chinese,150.0,Dine-out,Low
Restaurant_942,No,No,4.5,1865,Jayanagar,Delivery,"Butter Naan, Dal Makhani, Biryani",North Indian,250.0,Delivery,High
Restaurant_943,No,No,3.4,313,Yelahanka,Food Court,"Bruschetta, Pasta, Pizza",Italian,,Dine-out,Low
Restaurant_944,No,No,3.2,1600,Banashankari,Cafe,"Tempura, Ramen, Miso Soup, Sushi",Japanese,350.0,Dine-out,Low
Restaurant_945,Yes,No,4.1,822,Indiranagar,Cafe,"Burger, Pasta, Sandwich, Pizza",Continental,,Dine-out,High
Restaurant_946,Yes,Yes,3.7,981,Malleshwaram,Casual Dining,"Idli, Vada, Filter Coffee, Masala Dosa",South Indian,950.0,Dine-out,Medium
Restaurant_947,Yes,No,3.4,56,JP Nagar,Cafe,"BBQ Chicken, Margherita, Pepperoni, Garlic Bread",Pizza,550.0,Dine-out,Low
Restaurant_948,Yes,Yes,4.3,569,Hebbal,Delivery,"Fried Rice, Spring Rolls, Manchurian",Chinese,300.0,Delivery,High
Restaurant_949,Yes,Yes,3.5,80,Indiranagar,Dessert Parlor,"Ramen, Miso Soup, Tempura",Japanese,250.0,Dine-out,Medium
Restaurant_950,Yes,Yes,3.3,174,Rajajinagar,Cafe,"Raita, Veg Biryani",Biryani,400.0,Dine-out,Low
Restaurant_951,Yes,No,4.7,688,Bellandur,Beverage Shop,"Kebab, Biryani, Nihari",Mughlai,150.0,Dine-out,High
Restaurant_952,No,No,4.0,777,Jayanagar,Dessert Parlor,"Burrito, Quesadilla, Nachos",Mexican,350.0,Dine-out,High
Restaurant_953,Yes,No,3.7,22,Marathahalli,Cafe,"Pad Thai, Green Curry, Spring Rolls",Thai,350.0,Dine-out,Medium
Restaurant_954,No,No,3.7,420,JP Nagar,Beverage Shop,"Tiramisu, Pasta, Bruschetta",Italian,100.0,Dine-out,Medium
Restaurant_955,Yes,No,4.1,512,Koramangala,Beverage Shop,"Paneer Butter Masala, Butter Naan, Biryani",North Indian,150.0,Dine-out,High
Restaurant_956,No,No,4.2,51,HSR Layout,Bar,"Sandwich, Pasta, Pizza",Continental,750.0,Dine-out,High
Restaurant_957,No,No,3.3,343,Koramangala,Quick Bites,"Noodles, Manchurian",Chinese,150.0,Dine-out,Low
Restaurant_958,Yes,No,4.0,750,Indiranagar,Casual Dining,"Biryani, Dal Makhani",North Indian,750.0,Dine-out,High
Restaurant_959,Yes,No,3.5,28,Yelahanka,Delivery,"Pav Bhaji, Bhel, Pani Puri",Street Food,250.0,Delivery,Medium
Restaurant_960,Yes,No,3.7,792,Koramangala,Bakery,"Ramen, Miso Soup, Tempura",Japanese,200.0,Dine-out,Medium
Restaurant_961,Yes,No,3.9,502,Rajajinagar,Food Court,"Pasta, Bruschetta, Pizza",Italian,250.0,Dine-out,Medium
Restaurant_962,No,No,3.7,994,Jayanagar,Cafe,"Biryani, Kebab, Haleem, Nihari",Mughlai,450.0,Dine-out,Medium
Restaurant_963,No,No,4.1,151,Malleshwaram,Cafe,"Filter Coffee, Masala Dosa",South Indian,,Dine-out,High
Restaurant_964,Yes,No,4.0,1074,Yelahanka,Dessert Parlor,"Tempura, Ramen, Sushi",Japanese,300.0,Dine-out,High
Restaurant_965,Yes,No,3.0,44,Banashankari,Dessert Parlor,"Quesadilla, Tacos, Nachos, Burrito",Mexican,350.0,Dine-out,Low
Restaurant_966,Yes,No,3.1,240,HSR Layout,Food Court,"Manchurian, Noodles, Spring Rolls",Chinese,400.0,Dine-out,Low
Restaurant_967,Yes,No,3.6,120,Rajajinagar,Cafe,"Brownie, Cake",Desserts,350.0,Dine-out,Medium
Restaurant_968,No,No,5.0,1565,Rajajinagar,Fine Dining,"Quesadilla, Tacos, Burrito, Nachos",Mexican,1200.0,Dine-out,High
Restaurant_969,Yes,No,3.4,622,Koramangala,Delivery,"Tempura, Miso Soup",Japanese,250.0,Delivery,Low
Restaurant_970,Yes,No,3.7,14,Bellandur,Cafe,"Kebab, Haleem, Nihari, Biryani",Mughlai,400.0,Dine-out,Medium
Restaurant_971,Yes,No,3.5,5,Koramangala,Quick Bites,"Pizza, Sandwich, Burger, Pasta",Continental,300.0,Dine-out,Medium
Restaurant_972,Yes,No,3.5,180,Indiranagar,Food Court,"Pepperoni, Garlic Bread, BBQ Chicken",Pizza,200.0,Dine-out,Medium
Restaurant_973,No,No,4.2,97,Banashankari,Fine Dining,"Pasta, Bruschetta, Tiramisu, Pizza",Italian,2050.0,Dine-out,High
Restaurant_974,Yes,No,4.5,671,Whitefield,Delivery,"Sandwich, Pizza, Burger",Continental,200.0,Delivery,High
Restaurant_975,No,No,3.9,637,Yelahanka,Cafe,"Filter Coffee, Vada, Masala Dosa",South Indian,550.0,Dine-out,Medium
Restaurant_976,No,No,3.3,1409,Koramangala,Bakery,"Kebab, Nihari, Haleem",Mughlai,250.0,Dine-out,Low
Restaurant_977,Yes,Yes,5.0,2278,Jayanagar,Bar,"Cheesecake, Cappuccino, Brownie, Cold Coffee",Cafe,1300.0,Dine-out,High
Restaurant_978,Yes,No,3.8,613,Marathahalli,Quick Bites,"Vada, Filter Coffee, Masala Dosa",South Indian,300.0,Dine-out,Medium
Restaurant_979,No,No,3.4,5,HSR Layout,Bakery,"Pani Puri, Vada Pav",Street Food,150.0,Dine-out,Low
Restaurant_980,No,No,4.4,293,Electronic City,Dessert Parlor,"Green Curry, Pad Thai, Spring Rolls",Thai,350.0,Dine-out,High
Restaurant_981,No,No,3.5,377,Koramangala,Dessert Parlor,"Sandwich, Wrap",Fast Food,250.0,Dine-out,Medium
Restaurant_982,Yes,Yes,4.8,497,Jayanagar,Cafe,"Noodles, Fried Rice",Chinese,550.0,Dine-out,High
Restaurant_983,No,No,3.3,457,Yelahanka,Dessert Parlor,"Margherita, Garlic Bread",Pizza,250.0,Dine-out,Low
Restaurant_984,Yes,No,4.5,2182,Jayanagar,Quick Bites,"Pastry, Ice Cream",Desserts,200.0,Dine-out,High
Restaurant_985,No,Yes,4.0,1298,HSR Layout,Delivery,"Bruschetta, Pizza, Tiramisu",Italian,400.0,Delivery,High
Restaurant_986,No,No,4.3,74,Whitefield,Beverage Shop,"Mutton Biryani, Raita",Biryani,100.0,Dine-out,High
Restaurant_987,Yes,No,4.8,222,Jayanagar,Casual Dining,"Brownie, Pastry, Cake, Ice Cream",Desserts,550.0,Dine-out,High
Restaurant_988,No,No,3.1,832,Marathahalli,Food Court,"Nihari, Kebab, Haleem",Mughlai,300.0,Dine-out,Low
Restaurant_989,Yes,Yes,4.6,1199,Jayanagar,Delivery,"Tacos, Burrito",Mexican,350.0,Delivery,High
Restaurant_990,No,No,3.0,144,Jayanagar,Beverage Shop,"Pani Puri, Vada Pav",Street Food,150.0,Dine-out,Low
Restaurant_991,Yes,No,3.7,727,Jayanagar,Fine Dining,"Cheesecake, Cold Coffee, Brownie",Cafe,1850.0,Dine-out,Medium
Restaurant_992,No,Yes,3.5,585,Malleshwaram,Quick Bites,"Chicken Biryani, Raita, Mutton Biryani, Veg Biryani",Biryani,350.0,Dine-out,Medium
Restaurant_993,Yes,Yes,4.3,413,Malleshwaram,Bakery,"Pad Thai, Tom Yum",Thai,150.0,Dine-out,High
Restaurant_994,No,Yes,3.9,131,Whitefield,Beverage Shop,"Spring Rolls, Pad Thai, Tom Yum",Thai,150.0,Dine-out,Medium
Restaurant_995,Yes,No,3.7,1218,Koramangala,Quick Bites,"Cake, Brownie",Desserts,300.0,Dine-out,Medium
Restaurant_996,Yes,Yes,4.1,696,Jayanagar,Bar,"Pav Bhaji, Pani Puri, Vada Pav, Bhel",Street Food,1050.0,Dine-out,High
Restaurant_997,Yes,Yes,4.3,119,Hebbal,Bakery,"Noodles, Manchurian",Chinese,200.0,Dine-out,High
Restaurant_998,No,No,4.0,732,Banashankari,Dessert Parlor,"Fried Rice, Manchurian",Chinese,200.0,Dine-out,High
Restaurant_999,Yes,No,4.3,872,Hebbal,Dessert Parlor,"Pizza, Pasta, Tiramisu, Bruschetta",Italian,200.0,Dine-out,High
Restaurant_1000,Yes,No,4.7,1536,Koramangala,Bakery,"Ice Cream, Pastry, Cake, Brownie",Desserts,150.0,Dine-out,High
Restaurant_1001,Yes,No,4.2,158,Whitefield,Fine Dining,"Cold Coffee, Brownie",Cafe,1450.0,Dine-out,High
Restaurant_1002,No,Yes,4.0,2692,Bellandur,Fine Dining,"Noodles, Manchurian, Spring Rolls",Chinese,1150.0,Dine-out,High
Restaurant_1003,Yes,No,4.5,112,Bellandur,Fine Dining,"Chicken Biryani, Mutton Biryani, Veg Biryani, Raita",Biryani,1550.0,Dine-out,High
Restaurant_1004,Yes,Yes,3.4,468,BTM,Beverage Shop,"Cappuccino, Cheesecake",Cafe,100.0,Dine-out,Low
Restaurant_1005,Yes,No,3.5,562,Hebbal,Food Court,"Pad Thai, Tom Yum",Thai,350.0,Dine-out,Medium
Restaurant_1006,Yes,No,4.3,350,Koramangala,Beverage Shop,"Pav Bhaji, Bhel, Pani Puri",Street Food,200.0,Dine-out,High
Restaurant_1007,Yes,Yes,3.9,376,Koramangala,Cafe,"Tacos, Burrito, Nachos",Mexican,400.0,Dine-out,Medium
Restaurant_1008,Yes,No,3.2,1063,JP Nagar,Casual Dining,"Raita, Veg Biryani",Biryani,750.0,Dine-out,Low
Restaurant_1009,No,No,3.0,466,Indiranagar,Bakery,"Vada, Idli",South Indian,,Dine-out,Low
Restaurant_1010,No,Yes,3.9,401,Electronic City,Delivery,"Pav Bhaji, Vada Pav, Pani Puri",Street Food,300.0,Delivery,Medium
Restaurant_1011,Yes,No,4.4,90,Yelahanka,Casual Dining,"Burger, Pasta, Pizza, Sandwich",Continental,1000.0,Dine-out,High
Restaurant_1012,Yes,No,4.4,5,JP Nagar,Bar,"Cold Coffee, Cappuccino, Brownie",Cafe,700.0,Dine-out,High
Restaurant_1013,No,No,3.8,76,Marathahalli,Beverage Shop,"Pad Thai, Tom Yum",Thai,200.0,Dine-out,Medium
Restaurant_1014,Yes,No,4.8,2251,Malleshwaram,Beverage Shop,"Butter Naan, Paneer Butter Masala, Dal Makhani, Biryani",North Indian,150.0,Dine-out,High
Restaurant_1015,No,No,3.6,779,Malleshwaram,Quick Bites,"Sandwich, Pizza, Burger",Continental,150.0,Dine-out,Medium
Restaurant_1016,Yes,Yes,3.9,1997,Indiranagar,Casual Dining,"Pav Bhaji, Vada Pav, Bhel",Street Food,1000.0,Dine-out,Medium
Restaurant_1017,Yes,No,2.5,13,HSR Layout,Quick Bites,"Tom Yum, Spring Rolls, Green Curry, Pad Thai",Thai,350.0,Dine-out,Low
Restaurant_1018,Yes,No,3.6,615,HSR Layout,Delivery,"Pad Thai, Spring Rolls",Thai,300.0,Delivery,Medium
Restaurant_1019,No,Yes,4.3,29,Whitefield,Quick Bites,"Brownie, Pastry, Cake",Desserts,350.0,Dine-out,High
Restaurant_1020,Yes,No,4.6,1051,Rajajinagar,Casual Dining,"Pad Thai, Spring Rolls, Green Curry",Thai,550.0,Dine-out,High
Restaurant_1021,Yes,No,3.4,244,Indiranagar,Bakery,"Sandwich, Pasta, Pizza",Continental,200.0,Dine-out,Low
Restaurant_1022,Yes,No,4.0,60,Electronic City,Bar,"Brownie, Cappuccino, Cheesecake",Cafe,750.0,Dine-out,High
Restaurant_1023,No,Yes,4.4,554,Koramangala,Beverage Shop,"Garlic Bread, Pepperoni",Pizza,100.0,Dine-out,High
Restaurant_1024,No,No,3.7,182,HSR Layout,Delivery,"Tempura, Sushi",Japanese,350.0,Delivery,Medium
Restaurant_1025,Yes,No,2.7,436,Electronic City,Beverage Shop,"Manchurian, Fried Rice, Noodles",Chinese,150.0,Dine-out,Low
Restaurant_1026,Yes,No,3.9,627,Jayanagar,Cafe,"Tempura, Sushi, Miso Soup, Ramen",Japanese,250.0,Dine-out,Medium
Restaurant_1027,No,No,4.1,750,Hebbal,Bar,"Idli, Vada, Filter Coffee, Masala Dosa",South Indian,900.0,Dine-out,High
Restaurant_1028,Yes,Yes,3.5,2566,Hebbal,Food Court,"Margherita, Pepperoni, BBQ Chicken, Garlic Bread",Pizza,250.0,Dine-out,Medium
Restaurant_1029,Yes,No,3.7,271,Rajajinagar,Quick Bites,"BBQ Chicken, Pepperoni, Margherita, Garlic Bread",Pizza,300.0,Dine-out,Medium
Restaurant_1030,Yes,Yes,3.4,319,Banashankari,Dessert Parlor,"Butter Naan, Biryani, Paneer Butter Masala",North Indian,250.0,Dine-out,Low
Restaurant_1031,No,No,2.4,587,Koramangala,Casual Dining,"Kebab, Biryani, Haleem",Mughlai,950.0,Dine-out,Low
Restaurant_1032,Yes,No,4.3,557,Yelahanka,Beverage Shop,,Cafe,100.0,Dine-out,High
Restaurant_1033,No,No,3.7,21,Yelahanka,Quick Bites,"Veg Biryani, Chicken Biryani, Raita, Mutton Biryani",Biryani,250.0,Dine-out,Medium
Restaurant_1034,Yes,No,4.6,1277,Marathahalli,Delivery,"Fried Rice, Manchurian, Spring Rolls, Noodles",Chinese,250.0,Delivery,High
Restaurant_1035,Yes,No,4.2,33,Yelahanka,Beverage Shop,"Pastry, Brownie, Cake, Ice Cream",Desserts,150.0,Dine-out,High
Restaurant_1036,No,No,3.5,98,Jayanagar,Food Court,"Pepperoni, Margherita, Garlic Bread, BBQ Chicken",Pizza,,Dine-out,Medium
Restaurant_1037,Yes,No,3.8,61,Jayanagar,Bar,"Masala Dosa, Filter Coffee",South Indian,,Dine-out,Medium
Restaurant_1038,Yes,No,4.1,49,Hebbal,Bar,"Haleem, Biryani, Kebab",Mughlai,850.0,Dine-out,High
Restaurant_1039,No,No,4.2,16,Indiranagar,Beverage Shop,"Butter Naan, Dal Makhani, Paneer Butter Masala, Biryani",North Indian,200.0,Dine-out,High
Restaurant_1040,No,No,3.9,33,Rajajinagar,Delivery,"Pad Thai, Green Curry",Thai,200.0,Delivery,Medium
Restaurant_1041,No,Yes,4.5,394,Whitefield,Bar,"Sandwich, Burger",Fast Food,1200.0,Dine-out,High
Restaurant_1042,No,Yes,3.8,166,Marathahalli,Bar,"Manchurian, Noodles",Chinese,750.0,Dine-out,Medium
Restaurant_1043,No,Yes,3.4,68,HSR Layout,Food Court,"Wrap, Fries, Sandwich, Burger",Fast Food,200.0,Dine-out,Low
Restaurant_1044,Yes,No,3.8,612,Electronic City,Casual Dining,"Pizza, Sandwich",Continental,600.0,Dine-out,Medium
Restaurant_1045,Yes,Yes,4.1,157,Indiranagar,Delivery,"Garlic Bread, BBQ Chicken",Pizza,200.0,Delivery,High
Restaurant_1046,No,No,3.1,8,HSR Layout,Delivery,"Bruschetta, Tiramisu, Pizza, Pasta",Italian,300.0,Delivery,Low
Restaurant_1047,Yes,No,3.1,252,Indiranagar,Bakery,"Manchurian, Noodles, Spring Rolls",Chinese,,Dine-out,Low
Restaurant_1048,No,Yes,4.1,228,Indiranagar,Bakery,"Ramen, Miso Soup, Tempura, Sushi",Japanese,,Dine-out,High
Restaurant_1049,No,No,3.5,201,Indiranagar,Bar,"Veg Biryani, Raita, Chicken Biryani",Biryani,950.0,Dine-out,Medium
Restaurant_1050,Yes,Yes,3.9,344,Hebbal,Dessert Parlor,"Nihari, Biryani, Kebab, Haleem",Mughlai,300.0,Dine-out,Medium
Restaurant_1051,No,No,3.5,580,Yelahanka,Bakery,,South Indian,150.0,Dine-out,Medium
Restaurant_1052,Yes,No,4.6,661,Rajajinagar,Bar,,Chinese,850.0,Dine-out,High
Restaurant_1053,Yes,No,4.8,1993,Whitefield,Fine Dining,"Chicken Biryani, Mutton Biryani, Raita",Biryani,2100.0,Dine-out,High
Restaurant_1054,No,Yes,3.3,360,Yelahanka,Cafe,"Miso Soup, Sushi, Ramen, Tempura",Japanese,250.0,Dine-out,Low
Restaurant_1055,Yes,No,3.5,335,Indiranagar,Cafe,"Cheesecake, Brownie, Cold Coffee",Cafe,500.0,Dine-out,Medium
Restaurant_1056,Yes,No,4.2,151,BTM,Delivery,"Wrap, Burger, Fries",Fast Food,250.0,Delivery,High
Restaurant_1057,Yes,No,4.1,865,Banashankari,Dessert Parlor,"Cold Coffee, Brownie",Cafe,300.0,Dine-out,High
Restaurant_1058,No,No,3.7,84,HSR Layout,Food Court,"Haleem, Nihari, Biryani",Mughlai,300.0,Dine-out,Medium
Restaurant_1059,No,Yes,3.3,334,Koramangala,Casual Dining,"Nachos, Quesadilla, Tacos, Burrito",Mexican,650.0,Dine-out,Low
Restaurant_1060,No,No,3.4,278,JP Nagar,Bakery,"Dal Makhani, Paneer Butter Masala",North Indian,150.0,Dine-out,Low
Restaurant_1061,No,No,3.8,612,Yelahanka,Fine Dining,"Pepperoni, Margherita, BBQ Chicken",Pizza,1150.0,Dine-out,Medium
Restaurant_1062,Yes,Yes,4.1,1535,Electronic City,Bar,"Fried Rice, Noodles, Spring Rolls, Manchurian",Chinese,800.0,Dine-out,High
Restaurant_1063,No,No,4.6,2021,Hebbal,Dessert Parlor,"Tacos, Quesadilla, Burrito, Nachos",Mexican,400.0,Dine-out,High
Restaurant_1064,No,No,3.4,93,Marathahalli,Delivery,"Tiramisu, Pizza, Bruschetta, Pasta",Italian,200.0,Delivery,Low
Restaurant_1065,Yes,No,3.3,150,Malleshwaram,Bakery,"Burger, Sandwich, Fries, Wrap",Fast Food,250.0,Dine-out,Low
Restaurant_1066,Yes,Yes,3.9,976,Whitefield,Dessert Parlor,"Ramen, Miso Soup",Japanese,250.0,Dine-out,Medium
Restaurant_1067,No,No,4.2,460,Koramangala,Bakery,"Burger, Wrap, Fries, Sandwich",Fast Food,,Dine-out,High
Restaurant_1068,No,No,3.0,271,Jayanagar,Casual Dining,"Fried Rice, Noodles, Manchurian, Spring Rolls",Chinese,700.0,Dine-out,Low
Restaurant_1069,No,No,4.4,818,Bellandur,Casual Dining,"Tempura, Miso Soup, Ramen, Sushi",Japanese,550.0,Dine-out,High
Restaurant_1070,No,Yes,3.8,525,BTM,Food Court,"Pizza, Burger",Continental,400.0,Dine-out,Medium
Restaurant_1071,Yes,No,3.4,1800,Malleshwaram,Cafe,"Cappuccino, Cold Coffee, Cheesecake, Brownie",Cafe,300.0,Dine-out,Low
Restaurant_1072,No,No,2.9,381,JP Nagar,Quick Bites,"Burger, Sandwich, Fries, Wrap",Fast Food,250.0,Dine-out,Low
Restaurant_1073,Yes,No,4.2,395,Koramangala,Quick Bites,"Veg Biryani, Raita, Chicken Biryani, Mutton Biryani",Biryani,250.0,Dine-out,High
Restaurant_1074,Yes,No,3.7,434,Malleshwaram,Bakery,"Idli, Vada, Filter Coffee, Masala Dosa",South Indian,150.0,Dine-out,Medium
Restaurant_1075,No,No,3.8,942,Koramangala,Food Court,"BBQ Chicken, Pepperoni",Pizza,400.0,Dine-out,Medium
Restaurant_1076,Yes,No,3.3,469,Electronic City,Quick Bites,"Sandwich, Fries, Burger",Fast Food,,Dine-out,Low
Restaurant_1077,No,No,3.5,546,BTM,Delivery,"Tom Yum, Pad Thai",Thai,400.0,Delivery,Medium
Restaurant_1078,Yes,No,3.6,1920,JP Nagar,Quick Bites,"Chicken Biryani, Veg Biryani, Mutton Biryani",Biryani,350.0,Dine-out,Medium
Restaurant_1079,Yes,No,3.7,534,Jayanagar,Beverage Shop,"Haleem, Biryani, Kebab, Nihari",Mughlai,150.0,Dine-out,Medium
Restaurant_1080,Yes,No,3.5,251,Indiranagar,Bar,"Kebab, Nihari, Biryani, Haleem",Mughlai,650.0,Dine-out,Medium
Restaurant_1081,Yes,Yes,3.2,564,HSR Layout,Food Court,"Margherita, BBQ Chicken",Pizza,350.0,Dine-out,Low
Restaurant_1082,Yes,No,5.0,807,Jayanagar,Delivery,"Burger, Pasta, Pizza",Continental,300.0,Delivery,High
Restaurant_1083,Yes,Yes,3.3,6,Indiranagar,Dessert Parlor,"Pastry, Cake, Brownie",Desserts,250.0,Dine-out,Low
Restaurant_1084,No,No,3.8,359,Bellandur,Delivery,"Ice Cream, Pastry, Cake",Desserts,300.0,Delivery,Medium
Restaurant_1085,Yes,No,2.9,590,Hebbal,Cafe,"Bruschetta, Pasta, Pizza, Tiramisu",Italian,550.0,Dine-out,Low
Restaurant_1086,Yes,No,2.8,290,Rajajinagar,Dessert Parlor,"Margherita, BBQ Chicken",Pizza,250.0,Dine-out,Low
Restaurant_1087,Yes,No,4.2,952,Rajajinagar,Fine Dining,"Dal Makhani, Paneer Butter Masala",North Indian,2050.0,Dine-out,High
Restaurant_1088,No,No,3.8,341,Rajajinagar,Bar,"Pizza, Pasta, Burger, Sandwich",Continental,900.0,Dine-out,Medium
Restaurant_1089,Yes,No,4.4,2701,Whitefield,Bar,"Burger, Wrap",Fast Food,700.0,Dine-out,High
Restaurant_1090,No,No,3.9,202,Yelahanka,Bar,"Brownie, Cake, Ice Cream, Pastry",Desserts,1200.0,Dine-out,Medium
Restaurant_1091,No,No,3.6,52,Banashankari,Bar,"Ramen, Sushi",Japanese,1300.0,Dine-out,Medium
Restaurant_1092,Yes,No,3.3,278,Marathahalli,Bakery,"Garlic Bread, BBQ Chicken, Margherita, Pepperoni",Pizza,150.0,Dine-out,Low
Restaurant_1093,Yes,No,4.5,526,Marathahalli,Bar,"Miso Soup, Ramen, Sushi",Japanese,,Dine-out,High
Restaurant_1094,No,No,4.2,270,Yelahanka,Bar,"Nachos, Burrito",Mexican,900.0,Dine-out,High
Restaurant_1095,No,No,3.1,129,Rajajinagar,Bar,,Thai,1200.0,Dine-out,Low
Restaurant_1096,No,Yes,3.9,652,HSR Layout,Food Court,"Pastry, Brownie, Ice Cream",Desserts,200.0,Dine-out,Medium
Restaurant_1097,Yes,No,3.9,276,JP Nagar,Bakery,"Pani Puri, Vada Pav",Street Food,150.0,Dine-out,Medium
Restaurant_1098,Yes,No,3.6,538,BTM,Casual Dining,"Spring Rolls, Green Curry",Thai,850.0,Dine-out,Medium
Restaurant_1099,Yes,No,4.2,951,JP Nagar,Delivery,"Cappuccino, Cheesecake, Brownie",Cafe,300.0,Delivery,High
Restaurant_1100,Yes,No,4.2,901,BTM,Delivery,"Haleem, Nihari, Biryani, Kebab",Mughlai,250.0,Delivery,High
Restaurant_1101,Yes,No,3.7,261,JP Nagar,Dessert Parlor,"Bhel, Vada Pav, Pav Bhaji",Street Food,400.0,Dine-out,Medium
Restaurant_1102,No,Yes,3.8,478,Banashankari,Food Court,"Raita, Veg Biryani",Biryani,400.0,Dine-out,Medium
Restaurant_1103,Yes,No,4.5,403,Whitefield,Beverage Shop,"Spring Rolls, Pad Thai",Thai,,Dine-out,High
Restaurant_1104,No,No,4.2,1289,Whitefield,Delivery,"Garlic Bread, Pepperoni, Margherita, BBQ Chicken",Pizza,250.0,Delivery,High
Restaurant_1105,No,No,3.7,1171,Rajajinagar,Quick Bites,"Cheesecake, Cold Coffee",Cafe,350.0,Dine-out,Medium
Restaurant_1106,Yes,No,3.0,189,Bellandur,Beverage Shop,"Pasta, Burger, Pizza",Continental,150.0,Dine-out,Low
Restaurant_1107,No,Yes,4.1,59,Indiranagar,Bar,,North Indian,700.0,Dine-out,High
Restaurant_1108,Yes,No,4.1,112,Bellandur,Bar,"Quesadilla, Burrito, Nachos",Mexican,1050.0,Dine-out,High
Restaurant_1109,No,No,2.3,157,Malleshwaram,Bakery,"Chicken Biryani, Mutton Biryani, Veg Biryani",Biryani,100.0,Dine-out,Low
Restaurant_1110,Yes,No,3.9,485,Whitefield,Beverage Shop,"Idli, Masala Dosa",South Indian,150.0,Dine-out,Medium
Restaurant_1111,Yes,No,3.6,577,Whitefield,Quick Bites,"Cake, Ice Cream, Pastry",Desserts,300.0,Dine-out,Medium
Restaurant_1112,No,No,3.6,217,Jayanagar,Bakery,"Dal Makhani, Biryani, Butter Naan, Paneer Butter Masala",North Indian,250.0,Dine-out,Medium
Restaurant_1113,Yes,No,3.3,545,Jayanagar,Dessert Parlor,"Spring Rolls, Tom Yum, Green Curry",Thai,250.0,Dine-out,Low
Restaurant_1114,No,No,3.6,1499,Indiranagar,Beverage Shop,"Burger, Fries, Wrap, Sandwich",Fast Food,150.0,Dine-out,Medium
Restaurant_1115,Yes,Yes,4.7,744,Electronic City,Food Court,"Bhel, Pav Bhaji, Vada Pav",Street Food,250.0,Dine-out,High
Restaurant_1116,Yes,No,3.6,93,Malleshwaram,Bar,"Cheesecake, Cold Coffee",Cafe,1300.0,Dine-out,Medium
Restaurant_1117,Yes,Yes,4.5,585,Bellandur,Bar,"Pepperoni, BBQ Chicken, Margherita, Garlic Bread",Pizza,1100.0,Dine-out,High
Restaurant_1118,Yes,No,3.4,398,HSR Layout,Cafe,"Ice Cream, Cake",Desserts,300.0,Dine-out,Low
Restaurant_1119,Yes,Yes,4.4,1350,Jayanagar,Bakery,"Miso Soup, Tempura, Sushi",Japanese,150.0,Dine-out,High
Restaurant_1120,No,No,3.7,239,HSR Layout,Casual Dining,"Pav Bhaji, Bhel, Vada Pav, Pani Puri",Street Food,850.0,Dine-out,Medium
Restaurant_1121,No,Yes,4.1,338,Koramangala,Casual Dining,"Vada Pav, Bhel",Street Food,750.0,Dine-out,High
Restaurant_1122,No,No,3.7,506,Jayanagar,Bakery,"Garlic Bread, BBQ Chicken",Pizza,250.0,Dine-out,Medium
Restaurant_1123,No,No,4.0,445,Banashankari,Food Court,"Manchurian, Noodles, Spring Rolls",Chinese,250.0,Dine-out,High
Restaurant_1124,Yes,No,2.9,552,Electronic City,Fine Dining,"Biryani, Nihari, Haleem, Kebab",Mughlai,1800.0,Dine-out,Low
